trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
135,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.345319,0.112000,0.078169,0.118603,0.000000,0.058115,-0.012281,0.049405,0.168000,0.114498,0.040000,-0.050224,-0.012353
136,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.858748,0.538064,0.136637,0.060000,0.100472,0.013157,0.055864,0.008397,0.080000,0.146146,0.080000,0.000000,-0.070000,-0.020000
137,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.872827,0.384383,0.168000,0.061675,0.108862,0.040000,0.036611,0.020000,0.080000,0.161140,0.084742,0.040000,-0.070000,0.006608
138,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.306868,0.139166,0.072617,0.101573,0.040000,0.070000,-0.020000,0.058364,0.161786,0.120000,0.036434,-0.054464,0.009210
139,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.277170,0.800000,0.144507,0.086041,0.116043,0.000000,0.030000,0.005089,0.058526,0.133847,0.105166,0.014722,-0.070000,-0.020000
140,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.621358,0.157504,0.060000,0.120000,0.000000,0.038303,0.020000,0.080000,0.112000,0.103524,0.007401,-0.048069,-0.020000
141,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.800000,0.168000,0.060000,0.080096,0.007510,0.030000,0.003558,0.062952,0.147747,0.094837,0.040000,-0.040529,0.020000
142,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.725542,0.226079,0.132118,0.067844,0.111473,0.013245,0.030000,-0.020000,0.080000,0.112000,0.080000,0.034569,-0.070000,-0.002053
143,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.692327,0.200000,0.112000,0.067485,0.111466,0.030830,0.063189,-0.004237,0.071719,0.144723,0.106011,0.025920,-0.040337,-0.020000
144,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.527598,0.158470,0.089466,0.118508,0.012671,0.038696,-0.020000,0.080000,0.146644,0.080000,0.018273,-0.070000,-0.009961
