trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
99,-0.041863,0.231833,1.806864,0.361373,0.085702,1.000000,1.990086,0.200173,0.140246,0.099866,0.100283,-0.007472,0.064386,-0.022925,0.039958,0.111650,0.083014,0.036368,-0.046922,-0.015398
100,-0.040998,0.235527,1.835395,0.367079,0.086275,1.000000,1.993656,0.200116,0.139972,0.099844,0.100577,-0.007673,0.064258,-0.022418,0.042340,0.111849,0.085294,0.036504,-0.048479,-0.015583
101,-0.038476,0.240369,1.850320,0.370064,0.084086,1.000000,1.999376,0.200001,0.140159,0.099795,0.100250,-0.007699,0.064143,-0.024374,0.039583,0.114402,0.086704,0.035605,-0.048240,-0.015569
102,-0.037658,0.235646,1.825607,0.365121,0.083567,1.000000,1.989742,0.200022,0.139526,0.099738,0.102767,-0.007552,0.064287,-0.025056,0.039618,0.110579,0.084769,0.035847,-0.047545,-0.015299
103,-0.047514,0.233013,1.799805,0.359961,0.087231,1.000000,1.994059,0.200004,0.140058,0.099899,0.099622,-0.007557,0.063832,-0.022625,0.041458,0.114044,0.084572,0.035780,-0.047973,-0.015491
104,-0.042560,0.241594,1.844953,0.368991,0.084978,1.000000,1.989814,0.201887,0.140111,0.099877,0.101207,-0.007625,0.064394,-0.023814,0.039227,0.112257,0.086277,0.036334,-0.047198,-0.014834
105,-0.043274,0.242512,1.845665,0.369133,0.084947,1.000000,1.994239,0.200276,0.140024,0.099798,0.100093,-0.007696,0.064331,-0.024022,0.039226,0.110430,0.085994,0.036336,-0.047520,-0.015455
106,-0.042765,0.235048,1.812021,0.362404,0.085061,1.000000,1.983665,0.200518,0.140266,0.099899,0.101596,-0.007670,0.062935,-0.024383,0.040402,0.112431,0.086469,0.035169,-0.046992,-0.015419
107,-0.052084,0.241591,1.790992,0.358198,0.084346,1.000000,1.970806,0.200563,0.139033,0.099767,0.099714,-0.007625,0.064314,-0.024871,0.039185,0.113583,0.087132,0.034965,-0.048522,-0.015135
108,-0.048231,0.233965,1.783269,0.356654,0.085460,1.000000,1.989611,0.200000,0.139808,0.099899,0.100855,-0.007694,0.064261,-0.023651,0.039150,0.112462,0.084463,0.035397,-0.049094,-0.014733
109,-0.047999,0.247415,1.860734,0.372147,0.086366,1.000000,1.999732,0.200278,0.140201,0.099606,0.102398,-0.007576,0.063767,-0.026339,0.041909,0.115258,0.084549,0.036866,-0.046688,-0.014677
110,-0.047003,0.239595,1.837972,0.367594,0.087501,1.000000,1.994367,0.200005,0.140269,0.099097,0.100365,-0.007638,0.062422,-0.023160,0.039502,0.118348,0.084995,0.036784,-0.048981,-0.015531
111,-0.052620,0.236881,1.780332,0.356066,0.085902,1.000000,1.977135,0.200872,0.140010,0.099885,0.103273,-0.007700,0.064365,-0.022662,0.039185,0.111477,0.085022,0.035773,-0.046343,-0.014818
112,-0.060017,0.240678,1.761343,0.352269,0.085804,1.000000,1.984338,0.200116,0.139734,0.099504,0.101591,-0.007472,0.063538,-0.023291,0.040393,0.112246,0.086191,0.034822,-0.048221,-0.015499
113,-0.047408,0.242264,1.822536,0.364507,0.084826,1.000000,1.986444,0.200057,0.140253,0.099616,0.101586,-0.007663,0.064347,-0.024656,0.040738,0.110589,0.085872,0.035924,-0.048199,-0.015569
114,-0.051343,0.255373,1.868931,0.373786,0.084878,1.000000,2.000000,0.200037,0.139492,0.099298,0.101460,-0.007686,0.064378,-0.026070,0.039519,0.111874,0.087077,0.036568,-0.048480,-0.015332
115,-0.035635,0.235017,1.816575,0.363315,0.081966,1.000000,1.994664,0.200280,0.139982,0.099851,0.102045,-0.007698,0.064361,-0.024680,0.039265,0.109119,0.086766,0.034862,-0.046130,-0.015581
116,-0.036801,0.234013,1.804229,0.360846,0.081817,1.000000,1.982156,0.200127,0.140104,0.099900,0.101858,-0.007397,0.064218,-0.025580,0.039688,0.108959,0.086973,0.034303,-0.045993,-0.015438
117,-0.042915,0.241185,1.841484,0.368297,0.085013,1.000000,1.998012,0.200056,0.139718,0.099856,0.100722,-0.007698,0.063679,-0.024246,0.040317,0.111426,0.085861,0.036200,-0.048522,-0.015458
118,-0.040184,0.245972,1.873806,0.374761,0.084487,1.000000,1.997350,0.200044,0.139736,0.099490,0.101462,-0.007671,0.064083,-0.026510,0.041495,0.114157,0.087059,0.036102,-0.048199,-0.015565
119,-0.045489,0.236143,1.809902,0.361980,0.085663,1.000000,1.980455,0.200005,0.140186,0.099895,0.100524,-0.007699,0.064382,-0.023223,0.040901,0.111980,0.086522,0.035797,-0.048300,-0.015540
120,-0.046645,0.240948,1.830326,0.366065,0.085881,1.000000,1.993307,0.200086,0.139712,0.099845,0.102495,-0.007496,0.064190,-0.024381,0.040217,0.110883,0.083806,0.036749,-0.047607,-0.014520
121,-0.068847,0.268164,1.857345,0.371469,0.086076,1.000000,1.996339,0.200735,0.140275,0.099173,0.101116,-0.007700,0.064394,-0.025852,0.039752,0.114249,0.088059,0.036460,-0.047247,-0.015064
